ROL DE PROCEDIMENTOS,Unnamed: 0,Rol de Procedimentos e Eventos em Saúde,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
,,"ESPERMOGRAMA (CARACTERES FÍSICOS, PH, FLUIDIFICAÇÃO, MOTILIDADE, VITALIDADE, CONTAGEM E",,,,,,,,"LÍQUIDOS (CEFALORRAQUEANO (LÍQUOR),",,,PROCEDIMENTOS DIAGNÓSTICOS E,
,,,,AMB HCO,HSO,REF,,,,,,PROCEDIMENTOS LABORATORIAIS,,
,,MORFOLOGIA),,,,,,,,"SEMINAL, AMNIÓTICO, SINOVIAL E OUTROS)",,,TERAPÊUTICOS,
,,,,,,,,,,"LÍQUIDOS (CEFALORRAQUEANO (LÍQUOR),",,,PROCEDIMENTOS DIAGNÓSTICOS E,
,,"FOSFOLIPÍDIOS (RELAÇÃO LECITINA/ESFINGOMIELINA), AVALIAÇÃO DA MATURIDADE PULMONAR FETAL",,AMB HCO,,REF,,,,,,PROCEDIMENTOS LABORATORIAIS,,
,,,,,,,,,,"SEMINAL, AMNIÓTICO, SINOVIAL E OUTROS)",,,TERAPÊUTICOS,
,,"HAEMOPHILUS INFLUENZAE B, STREPTOCOCCUS PNEUMONIAE, NEISSERIA MENINGITIDIS A, B, C, ANTÍGENO,",,,,,,,,"LÍQUIDOS (CEFALORRAQUEANO (LÍQUOR),",,,PROCEDIMENTOS DIAGNÓSTICOS E,
,,,,AMB HCO,HSO,REF,,,,,,PROCEDIMENTOS LABORATORIAIS,,
,,DETECÇÃO RÁPIDA,,,,,,,,"SEMINAL, AMNIÓTICO, SINOVIAL E OUTROS)",,,TERAPÊUTICOS,
,,,,,,,,,,"LÍQUIDOS (CEFALORRAQUEANO (LÍQUOR),",,,PROCEDIMENTOS DIAGNÓSTICOS E,
,,ÍNDICE DE IMUNOPRODUÇÃO DE IGG (DOSAGEM DE ALBUMINA E IGG EM SORO E LÍQUOR),,AMB HCO,HSO,REF,,,,,,PROCEDIMENTOS LABORATORIAIS,,
,,,,,,,,,,"SEMINAL, AMNIÓTICO, SINOVIAL E OUTROS)",,,TERAPÊUTICOS,
,,Legenda:,,HCO: Seg. Hospitalar Com Obstetrícia,,,,,,,,,PAC: Procedimento de Alta Complexidade,
,,OD: Seg. Odontológica,,HSO: Seg. Hospitalar Sem Obstetrícia,,,,,,,,,DUT: Diretriz de Utilização,
,,AMB: Seg. Ambulatorial,,REF: Plano Referência,,,,,,,,,139,
,,"(RN 465/2021, vigente a partir de 01/04/2021, e suas alterações)",,,,,,,,,,,,
,,RN,,,,,,,,,,,,
,VIGÊNCIA,PROCEDIMENTO,Odontológico,AMB HCO,HSO,REF,PAC,DUT,,SUBGRUPO,GRUPO,CAPÍTULO,,
,,(alteração),,,,,,,,,,,,
,,"LCR, MICROBIOLOGIA (COLORAÇÃO DE GRAM + CULTURA AERÓBICA, AGLUTINAÇÃO PELO LÁTEX PARA",,,,,,,,,,,,
,,,,,,,,,,"LÍQUIDOS (CEFALORRAQUEANO (LÍQUOR),",,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,"BACTÉRIAS, E, A CRITÉRIO DO MÉDICO ASSISTENTE, PESQUISA E CULTURA DE MICOBACTÉRIAS E",,AMB HCO,HSO,REF,,,,,PROCEDIMENTOS LABORATORIAIS,,,
,,,,,,,,,,"SEMINAL, AMNIÓTICO, SINOVIAL E OUTROS)",,TERAPÊUTICOS,,
,,CRYPTOCOCCUS),,,,,,,,,,,,
,,"LCR, ROTINA (ASPECTO, COR, CONTAGEM GLOBAL E ESPECÍFICA DE LEUCÓCITOS E HEMÁCIAS, PROTEÍNA,",,,,,,,,,,,,
,,"GLICOSE, CLORO E, A CRITÉRIO DO MÉDICO ASSISTENTE: TESTES TREPONÊMICOS E NÃO-TREPONÊMICOS",,,,,,,,"LÍQUIDOS (CEFALORRAQUEANO (LÍQUOR),",,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,,,AMB HCO,HSO,REF,,,,,PROCEDIMENTOS LABORATORIAIS,,,
,,"DA SÍFILIS, ELETROFORESE DE PROTEÍNAS COM CONCENTRAÇÃO, ÍNDICE DE IMUNOPRODUÇÃO DE IGG,",,,,,,,,"SEMINAL, AMNIÓTICO, SINOVIAL E OUTROS)",,TERAPÊUTICOS,,
,,"LACTATO, LDH E ANTICORPOS PARA NEUROCISTICERCOSE)",,,,,,,,,,,,
,,,,,,,,,,"LÍQUIDOS (CEFALORRAQUEANO (LÍQUOR),",,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,"LÍQUIDO AMNIÓTICO, CITOLOGIA; LÍQUIDO AMNIÓTICO, CREATININA.",,AMB HCO,HSO,REF,,,,,PROCEDIMENTOS LABORATORIAIS,,,
,,,,,,,,,,"SEMINAL, AMNIÓTICO, SINOVIAL E OUTROS)",,TERAPÊUTICOS,,
,,,,,,,,,,"LÍQUIDOS (CEFALORRAQUEANO (LÍQUOR),",,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,MATURIDADE PULMONAR FETAL - QUALQUER TÉCNICA,,AMB HCO,,REF,,,,,PROCEDIMENTOS LABORATORIAIS,,,
,,,,,,,,,,"SEMINAL, AMNIÓTICO, SINOVIAL E OUTROS)",,TERAPÊUTICOS,,
,,,,,,,,,,"LÍQUIDOS (CEFALORRAQUEANO (LÍQUOR),",,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,PESQUISA DE BANDAS OLIGOCLONAIS NO LÍQUOR POR ISOFOCALIZAÇÃO,,AMB HCO,HSO,REF,,,,,PROCEDIMENTOS LABORATORIAIS,,,
,,,,,,,,,,"SEMINAL, AMNIÓTICO, SINOVIAL E OUTROS)",,TERAPÊUTICOS,,
,,,,,,,,,,"LÍQUIDOS (CEFALORRAQUEANO (LÍQUOR),",,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,"PROTEÍNA MIELINA BÁSICA, ANTICORPOS",,AMB HCO,HSO,REF,,,,,PROCEDIMENTOS LABORATORIAIS,,,
,,,,,,,,,,"SEMINAL, AMNIÓTICO, SINOVIAL E OUTROS)",,TERAPÊUTICOS,,
,,,,,,,,,,"LÍQUIDOS (CEFALORRAQUEANO (LÍQUOR),",,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,PUNÇÃO LOMBAR COM MANOMETRIA PARA COLETA DE LÍQUIDO CEFALORRAQUEANO,,AMB HCO,HSO,REF,,,,,PROCEDIMENTOS LABORATORIAIS,,,
,,,,,,,,,,"SEMINAL, AMNIÓTICO, SINOVIAL E OUTROS)",,TERAPÊUTICOS,,
,,,,,,,,,,"LÍQUIDOS (CEFALORRAQUEANO (LÍQUOR),",,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,"RAGÓCITOS, PESQUISA",,AMB HCO,HSO,REF,,,,,PROCEDIMENTOS LABORATORIAIS,,,
,,,,,,,,,,"SEMINAL, AMNIÓTICO, SINOVIAL E OUTROS)",,TERAPÊUTICOS,,
,,"ROTINA LÍQUIDO SINOVIAL - CARACTERES FÍSICOS, CITOLOGIA, PROTEÍNAS, ÁCIDO ÚRICO, FATOR",,,,,,,,"LÍQUIDOS (CEFALORRAQUEANO (LÍQUOR),",,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,,,AMB HCO,HSO,REF,,,,,PROCEDIMENTOS LABORATORIAIS,,,
,,"REUMATÓIDE, MICROBIOLOGIA (COLORAÇÃO DE GRAM + CULTURA AERÓBICA E ANAERÓBICA)",,,,,,,,"SEMINAL, AMNIÓTICO, SINOVIAL E OUTROS)",,TERAPÊUTICOS,,
,,,,,,,,,,,,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,ANTIBIOGRAMA (TESTE DE SENSIBILIDADE A ANTIBIÓTICOS E QUIMIOTERÁPICOS) PARA MICOBACTÉRIAS,,AMB HCO,HSO,REF,,,,MICROBIOLOGIA,PROCEDIMENTOS LABORATORIAIS,,,
,,,,,,,,,,,,TERAPÊUTICOS,,
,,"ANTIBIOGRAMA (TESTE SENSIBILIDADE A ANTIBIÓTICOS E QUIMIOTERÁPICOS), PARA BACTÉRIAS",,,,,,,,,,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,,,AMB HCO,HSO,REF,,,,MICROBIOLOGIA,PROCEDIMENTOS LABORATORIAIS,,,
,,ANAERÓBICAS E/OU AERÓBICAS,,,,,,,,,,TERAPÊUTICOS,,
,,,,,,,,,,,,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,ANTIFUNGIGRAMA,,AMB HCO,HSO,REF,,,,MICROBIOLOGIA,PROCEDIMENTOS LABORATORIAIS,,,
,,,,,,,,,,,,TERAPÊUTICOS,,
,,,,,,,,,,,,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,"B.A.A.R. (BACILO ÁLCOOL-ÁCIDO RESISTENTE), PESQUISA",,AMB HCO,HSO,REF,,,,MICROBIOLOGIA,PROCEDIMENTOS LABORATORIAIS,,,
,,,,,,,,,,,,TERAPÊUTICOS,,
,,,,,,,,,,,,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,"BACILO DE HANSEN, PESQUISA PCR",,AMB HCO,HSO,REF,,,,MICROBIOLOGIA,PROCEDIMENTOS LABORATORIAIS,,,
,,,,,,,,,,,,TERAPÊUTICOS,,
,,,,,,,,,,,,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,"BACTERIOSCOPIA, PELO MÉTODO DE GRAM OU SIMILAR",,AMB HCO,HSO,REF,,,,MICROBIOLOGIA,PROCEDIMENTOS LABORATORIAIS,,,
,,,,,,,,,,,,TERAPÊUTICOS,,
,,,,,,,,,,,,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,"BORDETELLA PERTUSSIS, CULTURA",,AMB HCO,HSO,REF,,,,MICROBIOLOGIA,PROCEDIMENTOS LABORATORIAIS,,,
,,,,,,,,,,,,TERAPÊUTICOS,,
,,,,,,,,,,,,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,"CHLAMYDIA, CULTURA",,AMB HCO,HSO,REF,,,,MICROBIOLOGIA,PROCEDIMENTOS LABORATORIAIS,,,
,,,,,,,,,,,,TERAPÊUTICOS,,
,,,,,,,,,,,,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,"CRYPTOCOCCUS NEOFORMANS, PESQUISA",,AMB HCO,HSO,REF,,,,MICROBIOLOGIA,PROCEDIMENTOS LABORATORIAIS,,,
,,,,,,,,,,,,TERAPÊUTICOS,,
,,,,,,,,,,,,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,"CRYPTOCOCCUS NEOFORMANS, PESQUISA DO ANTÍGENO",,AMB HCO,HSO,REF,,,,MICROBIOLOGIA,PROCEDIMENTOS LABORATORIAIS,,,
,,,,,,,,,,,,TERAPÊUTICOS,,
,,Legenda:,,HCO: Seg. Hospitalar Com Obstetrícia,,,,,,,,PAC: Procedimento de Alta Complexidade,,
,,OD: Seg. Odontológica,,HSO: Seg. Hospitalar Sem Obstetrícia,,,,,,,,DUT: Diretriz de Utilização,,
,,AMB: Seg. Ambulatorial,,REF: Plano Referência,,,,,,,,140,,
,,"(RN 465/2021, vigente a partir de 01/04/2021, e suas alterações)",,,,,,,,,,,,
,,RN,,,,,,,,,,,,
,VIGÊNCIA,PROCEDIMENTO,Odontológico,AMB HCO,HSO,REF,PAC,DUT,,SUBGRUPO,GRUPO,CAPÍTULO,,
,,(alteração),,,,,,,,,,,,
,,,,,,,,,,,,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,"CRYPTOSPORIDIUM, PESQUISA",,AMB HCO,HSO,REF,,,,MICROBIOLOGIA,PROCEDIMENTOS LABORATORIAIS,,,
,,,,,,,,,,,,TERAPÊUTICOS,,
,,,,,,,,,,,,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,CULTURA BACTERIANA (EM DIVERSOS MATERIAIS BIOLÓGICOS),,AMB HCO,HSO,REF,,,,MICROBIOLOGIA,PROCEDIMENTOS LABORATORIAIS,,,
,,,,,,,,,,,,TERAPÊUTICOS,,
,,,,,,,,,,,,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,CULTURA BACTERIANA QUANTITATIVA (EM DIVERSOS MATERIAIS BIOLÓGICOS),,AMB HCO,HSO,REF,,,,MICROBIOLOGIA,PROCEDIMENTOS LABORATORIAIS,,,
,,,,,,,,,,,,TERAPÊUTICOS,,
,,"CULTURA DE FEZES, INCLUI PROCEDIMENTOS PARA ISOLAMENTO E IDENTIFICAÇÃO DE: SALMONELLA,",,,,,,,,,,,,
,,,,,,,,,,,,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,"SHIGELLA, ESCHERICHIA COLI (ENTEROPATOGÊNICA, ENTEROINVASORA E ENTERO-HEMORRÁGICA) E",,AMB HCO,HSO,REF,,,,MICROBIOLOGIA,PROCEDIMENTOS LABORATORIAIS,,,
,,,,,,,,,,,,TERAPÊUTICOS,,
,,CAMPYLOBACTER,,,,,,,,,,,,
,,,,,,,,,,,,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,CULTURA DE URINA COM CONTAGEM DE COLÔNIAS,,AMB HCO,HSO,REF,,,,MICROBIOLOGIA,PROCEDIMENTOS LABORATORIAIS,,,
,,,,,,,,,,,,TERAPÊUTICOS,,
,,,,,,,,,,,,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,CULTURA PARA BACTÉRIAS ANAERÓBICAS,,AMB HCO,HSO,REF,,,,MICROBIOLOGIA,PROCEDIMENTOS LABORATORIAIS,,,
,,,,,,,,,,,,TERAPÊUTICOS,,
,,,,,,,,,,,,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,CULTURA PARA BACTÉRIAS COM SISTEMA AUTOMATIZADO DE IDENTIFICAÇÃO BACTERIANA,,AMB HCO,HSO,REF,,,,MICROBIOLOGIA,PROCEDIMENTOS LABORATORIAIS,,,
,,,,,,,,,,,,TERAPÊUTICOS,,
,,,,,,,,,,,,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,CULTURA PARA FUNGOS,,AMB HCO,HSO,REF,,,,MICROBIOLOGIA,PROCEDIMENTOS LABORATORIAIS,,,
,,,,,,,,,,,,TERAPÊUTICOS,,
,,,,,,,,,,,,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,CULTURA PARA MICOBACTÉRIAS,,AMB HCO,HSO,REF,,,,MICROBIOLOGIA,PROCEDIMENTOS LABORATORIAIS,,,
,,,,,,,,,,,,TERAPÊUTICOS,,
,,"CULTURA PARA VÍRUS: ENTEROVÍRUS, HERPESVÍRUS, VÍRUS INFLUENZA A & B, VÍRUS PARAINFLUENZA TIPOS",,,,,,,,,,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,,,AMB HCO,HSO,REF,,,,MICROBIOLOGIA,PROCEDIMENTOS LABORATORIAIS,,,
,,"1, 2, 3, ADENOVÍRUS, VÍRUS VARICELA-ZOSTER, CITOMEGALOVÍRUS, E VÍRUS SINCICIAL RESPIRATÓRIO",,,,,,,,,,TERAPÊUTICOS,,
,,,,,,,,,,,,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,"ESTREPTOCOCO DO GRUPO A, DETECÇÃO RÁPIDA DE ANTÍGENO",,AMB HCO,HSO,REF,,,,MICROBIOLOGIA,PROCEDIMENTOS LABORATORIAIS,,,
,,,,,,,,,,,,TERAPÊUTICOS,,
,,,,,,,,,,,,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,EXAME MICROSCÓPICO DIRETO,,AMB HCO,HSO,REF,,,,MICROBIOLOGIA,PROCEDIMENTOS LABORATORIAIS,,,
,,,,,,,,,,,,TERAPÊUTICOS,,
,,,,,,,,,,,,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,"FILÁRIA, PESQUISA",,AMB HCO,HSO,REF,,,,MICROBIOLOGIA,PROCEDIMENTOS LABORATORIAIS,,,
,,,,,,,,,,,,TERAPÊUTICOS,,
,,,,,,,,,,,,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,"FUNGOS, EXAME MICROSCÓPICO DIRETO",,AMB HCO,HSO,REF,,,,MICROBIOLOGIA,PROCEDIMENTOS LABORATORIAIS,,,
,,,,,,,,,,,,TERAPÊUTICOS,,
,,,,,,,,,,,,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,HEMOCULTURA AUTOMATIZADA PARA BACTÉRIAS,,AMB HCO,HSO,REF,,,,MICROBIOLOGIA,PROCEDIMENTOS LABORATORIAIS,,,
,,,,,,,,,,,,TERAPÊUTICOS,,
,,,,,,,,,,,,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,HEMOCULTURA PARA BACTÉRIAS,,AMB HCO,HSO,REF,,,,MICROBIOLOGIA,PROCEDIMENTOS LABORATORIAIS,,,
,,,,,,,,,,,,TERAPÊUTICOS,,
,,,,,,,,,,,,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,"LEISHMANIA, PESQUISA",,AMB HCO,HSO,REF,,,,MICROBIOLOGIA,PROCEDIMENTOS LABORATORIAIS,,,
,,,,,,,,,,,,TERAPÊUTICOS,,
,,,,,,,,,,,,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,"LEPTOSPIRA, MICROSCOPIA DE CAMPO ESCURO",,AMB HCO,HSO,REF,,,,MICROBIOLOGIA,PROCEDIMENTOS LABORATORIAIS,,,
,,,,,,,,,,,,TERAPÊUTICOS,,
,,,,,,,,,,,,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,"MICOPLASMA E UREAPLASMA, CULTURA",,AMB HCO,HSO,REF,,,,MICROBIOLOGIA,PROCEDIMENTOS LABORATORIAIS,,,
,,,,,,,,,,,,TERAPÊUTICOS,,
,,Legenda:,,HCO: Seg. Hospitalar Com Obstetrícia,,,,,,,,PAC: Procedimento de Alta Complexidade,,
,,OD: Seg. Odontológica,,HSO: Seg. Hospitalar Sem Obstetrícia,,,,,,,,DUT: Diretriz de Utilização,,
,,AMB: Seg. Ambulatorial,,REF: Plano Referência,,,,,,,,141,,
,,"(RN 465/2021, vigente a partir de 01/04/2021, e suas alterações)",,,,,,,,,,,,
,,RN,,,,,,,,,,,,
,VIGÊNCIA,PROCEDIMENTO,Odontológico,AMB HCO,HSO,REF,PAC,DUT,,SUBGRUPO,GRUPO,CAPÍTULO,,
,,(alteração),,,,,,,,,,,,
,,,,,,,,,,,,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,"MICROSPORÍDIA, PESQUISA",,AMB HCO,HSO,REF,,,,MICROBIOLOGIA,PROCEDIMENTOS LABORATORIAIS,,,
,,,,,,,,,,,,TERAPÊUTICOS,,
,,,,,,,,,,,,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,"PARACOCCIDIOIDES, PESQUISA DE",,AMB HCO,HSO,REF,,,,MICROBIOLOGIA,PROCEDIMENTOS LABORATORIAIS,,,
,,,,,,,,,,,,TERAPÊUTICOS,,
,,,,,,,,,,,,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,"PLASMÓDIO, PESQUISA",,AMB HCO,HSO,REF,,,,MICROBIOLOGIA,PROCEDIMENTOS LABORATORIAIS,,,
,,,,,,,,,,,,TERAPÊUTICOS,,
,,,,,,,,,,,,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,"PNEUMOCYSTI CARINII, PESQUISA",,AMB HCO,HSO,REF,,,,MICROBIOLOGIA,PROCEDIMENTOS LABORATORIAIS,,,
,,,,,,,,,,,,TERAPÊUTICOS,,
,,,,,,,,,,,,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,"ROTAVÍRUS, PESQUISA",,AMB HCO,HSO,REF,,,,MICROBIOLOGIA,PROCEDIMENTOS LABORATORIAIS,,,
,,,,,,,,,,,,TERAPÊUTICOS,,
,,,,,,,,,,,,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,"SARCOPTES SCABIEI, PESQUISA",,AMB HCO,HSO,REF,,,,MICROBIOLOGIA,PROCEDIMENTOS LABORATORIAIS,,,
,,,,,,,,,,,,TERAPÊUTICOS,,
,,SENSIBILIDADE AOS ANTIBIÓTICOS E QUIMIOTERÁPICOS POR MÉTODO DA CONCENTRAÇÃO INIBITÓRIA,,,,,,,,,,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,,,AMB HCO,HSO,REF,,,,MICROBIOLOGIA,PROCEDIMENTOS LABORATORIAIS,,,
,,MÍNIMA (MIC),,,,,,,,,,TERAPÊUTICOS,,
,,,,,,,,,,,,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,TESTE RÁPIDO PARA DETECÇÃO DE HIV EM GESTANTE,,AMB HCO,HSO,REF,,,,MICROBIOLOGIA,PROCEDIMENTOS LABORATORIAIS,,,
,,,,,,,,,,,,TERAPÊUTICOS,,
,,,,,,,,,,,,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,"TREPONEMA PALLIDUM, MICROSCOPIA DE CAMPO ESCURO",,AMB HCO,HSO,REF,,,,MICROBIOLOGIA,PROCEDIMENTOS LABORATORIAIS,,,
,,,,,,,,,,,,TERAPÊUTICOS,,
,,,,,,,,,,,,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,"TRYPANOSOMA CRUZII, PESQUISA",,AMB HCO,HSO,REF,,,,MICROBIOLOGIA,PROCEDIMENTOS LABORATORIAIS,,,
,,,,,,,,,,,,TERAPÊUTICOS,,
,,,,,,,,,,,,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,"VIBRIO CHOLERAE, CULTURA",,AMB HCO,HSO,REF,,,,MICROBIOLOGIA,PROCEDIMENTOS LABORATORIAIS,,,
,,,,,,,,,,,,TERAPÊUTICOS,,
,,,,,,,,,,,,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,ÁCIDO HOMOGENTÍSICO,,AMB HCO,HSO,REF,,,,URINÁLISE,PROCEDIMENTOS LABORATORIAIS,,,
,,,,,,,,,,,,TERAPÊUTICOS,,
,,,,,,,,,,,,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,ALCAPTONÚRIA - PESQUISA E/OU DOSAGEM NA URINA,,AMB HCO,HSO,REF,,,,URINÁLISE,PROCEDIMENTOS LABORATORIAIS,,,
,,,,,,,,,,,,TERAPÊUTICOS,,
,,,,,,,,,,,,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,"CÁLCULOS URINÁRIOS, ANÁLISE QUÍMICA",,AMB HCO,HSO,REF,,,,URINÁLISE,PROCEDIMENTOS LABORATORIAIS,,,
,,,,,,,,,,,,TERAPÊUTICOS,,
,,,,,,,,,,,,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,"CATECOLAMINAS URINÁRIAS, FRACIONAMENTO (DOPAMINA, EPINEFRINA, NOREPINEFRINA)",,AMB HCO,HSO,REF,,,,URINÁLISE,PROCEDIMENTOS LABORATORIAIS,,,
,,,,,,,,,,,,TERAPÊUTICOS,,
,,,,,,,,,,,,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,"CISTINA, PESQUISA E/OU DOSAGEM",,AMB HCO,HSO,REF,,,,URINÁLISE,PROCEDIMENTOS LABORATORIAIS,,,
,,,,,,,,,,,,TERAPÊUTICOS,,
,,,,,,,,,,,,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,"CISTINÚRIA, PESQUISA",,AMB HCO,HSO,REF,,,,URINÁLISE,PROCEDIMENTOS LABORATORIAIS,,,
,,,,,,,,,,,,TERAPÊUTICOS,,
,,,,,,,,,,,,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,"COPROPORFIRINAS URINÁRIAS, ISÔMEROS I E III",,AMB HCO,HSO,REF,,,,URINÁLISE,PROCEDIMENTOS LABORATORIAIS,,,
,,,,,,,,,,,,TERAPÊUTICOS,,
,,,,,,,,,,,,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,"CORPOS CETÔNICOS, PESQUISA",,AMB HCO,HSO,REF,,,,URINÁLISE,PROCEDIMENTOS LABORATORIAIS,,,
,,,,,,,,,,,,TERAPÊUTICOS,,
,,Legenda:,,HCO: Seg. Hospitalar Com Obstetrícia,,,,,,,,PAC: Procedimento de Alta Complexidade,,
,,OD: Seg. Odontológica,,HSO: Seg. Hospitalar Sem Obstetrícia,,,,,,,,DUT: Diretriz de Utilização,,
,,AMB: Seg. Ambulatorial,,REF: Plano Referência,,,,,,,,142,,
,,"(RN 465/2021, vigente a partir de 01/04/2021, e suas alterações)",,,,,,,,,,,,
,,RN,,,,,,,,,,,,
,VIGÊNCIA,PROCEDIMENTO,Odontológico,AMB HCO,HSO,REF,PAC,DUT,,,SUBGRUPO,GRUPO,CAPÍTULO,
,,(alteração),,,,,,,,,,,,
,,,,,,,,,,,,,PROCEDIMENTOS DIAGNÓSTICOS E,
,,"DISMORFISMO ERITROCITÁRIO, PESQUISA",,AMB HCO,HSO,REF,,,,URINÁLISE,,PROCEDIMENTOS LABORATORIAIS,,
,,,,,,,,,,,,,TERAPÊUTICOS,
,,,,,,,,,,,,,PROCEDIMENTOS DIAGNÓSTICOS E,
,,ELETROFORESE DE PROTEÍNAS URINÁRIAS,,AMB HCO,HSO,REF,,,,URINÁLISE,,PROCEDIMENTOS LABORATORIAIS,,
,,,,,,,,,,,,,TERAPÊUTICOS,
,,,,,,,,,,,,,PROCEDIMENTOS DIAGNÓSTICOS E,
,,"FENILCETONÚRIA, PESQUISA",,AMB HCO,HSO,REF,,,,URINÁLISE,,PROCEDIMENTOS LABORATORIAIS,,
,,,,,,,,,,,,,TERAPÊUTICOS,
,,,,,,,,,,,,,PROCEDIMENTOS DIAGNÓSTICOS E,
,,"HISTIDINA, PESQUISA",,AMB HCO,HSO,REF,,,,URINÁLISE,,PROCEDIMENTOS LABORATORIAIS,,
,,,,,,,,,,,,,TERAPÊUTICOS,
,,,,,,,,,,,,,PROCEDIMENTOS DIAGNÓSTICOS E,
,,"LIPÓIDES BIRREFRINGENTES, PESQUISA",,AMB HCO,HSO,REF,,,,URINÁLISE,,PROCEDIMENTOS LABORATORIAIS,,
,,,,,,,,,,,,,TERAPÊUTICOS,
,,,,,,,,,,,,,PROCEDIMENTOS DIAGNÓSTICOS E,
,,"MELANINA, PESQUISA",,AMB HCO,HSO,REF,,,,URINÁLISE,,PROCEDIMENTOS LABORATORIAIS,,
,,,,,,,,,,,,,TERAPÊUTICOS,
,,,,,,,,,,,,,PROCEDIMENTOS DIAGNÓSTICOS E,
,,"METANEFRINAS URINÁRIAS, DOSAGEM",,AMB HCO,HSO,REF,,,,URINÁLISE,,PROCEDIMENTOS LABORATORIAIS,,
,,,,,,,,,,,,,TERAPÊUTICOS,
,,,,,,,,,,,,,PROCEDIMENTOS DIAGNÓSTICOS E,
,,MICROALBUMINÚRIA,,AMB HCO,HSO,REF,,,,URINÁLISE,,PROCEDIMENTOS LABORATORIAIS,,
,,,,,,,,,,,,,TERAPÊUTICOS,
,,,,,,,,,,,,,PROCEDIMENTOS DIAGNÓSTICOS E,
,,"MIOGLOBINA, DOSAGEM OU PESQUISA",,AMB HCO,HSO,REF,,,,URINÁLISE,,PROCEDIMENTOS LABORATORIAIS,,
,,,,,,,,,,,,,TERAPÊUTICOS,
,,,,,,,,,,,,,PROCEDIMENTOS DIAGNÓSTICOS E,
,,"OSMOLALIDADE, DETERMINAÇÃO",,AMB HCO,HSO,REF,,,,URINÁLISE,,PROCEDIMENTOS LABORATORIAIS,,
,,,,,,,,,,,,,TERAPÊUTICOS,
,,,,,,,,,,,,,PROCEDIMENTOS DIAGNÓSTICOS E,
,,PESQUISA DE SULFATÍDEOS E MATERIAL METACROMÁTICO NA URINA,,AMB HCO,HSO,REF,,,,URINÁLISE,,PROCEDIMENTOS LABORATORIAIS,,
,,,,,,,,,,,,,TERAPÊUTICOS,
